"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","79.12","","","","2"
"2005","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","83.39","","","","2"
"2006","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","86.66","","","","2"
"2007","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","85.95","","","","2"
"2008","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","82.07","","","","2"
"2009","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","81.89","","","","2"
"2010","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","77.89","","","","2"
"2011","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","72.71","","","","2"
"2012","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","70.03","","","","2"
"2013","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","61.91","","","","2"
"2014","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","57.86","","","","2"
"2015","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","59.98","","","","2"
"2016","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","64.60","","","","2"
"2017","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","69.83","","","","2"
"2018","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","74.51","","","","2"
"2019","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","75.41","","","","2"
"2020","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","69.58","","","","2"
"2021","Ontario [35]","2016A000235","Violent crime severity index","Index","160","units","0","v44312553","16.3","72.15","","","","2"
"2000","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","1.85","","","","2"
"2001","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","0.05","","","","2"
"2002","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","-3.04","","","","2"
"2003","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","-0.88","","","","2"
"2004","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","-2.88","","","","2"
"2005","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","5.40","","","","2"
"2006","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","3.92","","","","2"
"2007","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","-0.82","","","","2"
"2008","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","-4.51","","","","2"
"2009","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","-0.22","","","","2"
"2010","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","-4.88","","","","2"
"2011","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","-6.65","","","","2"
"2012","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","-3.69","","","","2"
"2013","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","-11.60","","","","2"
"2014","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","-6.54","","","","2"
"2015","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","3.66","","","","2"
