"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Alberta [48]","2016A000248","Violent crime severity index","Index","160","units","0","v44312655","33.3","94.68","","","","2"
"2012","Alberta [48]","2016A000248","Violent crime severity index","Index","160","units","0","v44312655","33.3","88.88","","","","2"
"2013","Alberta [48]","2016A000248","Violent crime severity index","Index","160","units","0","v44312655","33.3","85.33","","","","2"
"2014","Alberta [48]","2016A000248","Violent crime severity index","Index","160","units","0","v44312655","33.3","87.12","","","","2"
"2015","Alberta [48]","2016A000248","Violent crime severity index","Index","160","units","0","v44312655","33.3","98.90","","","","2"
"2016","Alberta [48]","2016A000248","Violent crime severity index","Index","160","units","0","v44312655","33.3","92.89","","","","2"
"2017","Alberta [48]","2016A000248","Violent crime severity index","Index","160","units","0","v44312655","33.3","98.56","","","","2"
"2018","Alberta [48]","2016A000248","Violent crime severity index","Index","160","units","0","v44312655","33.3","99.50","","","","2"
"2019","Alberta [48]","2016A000248","Violent crime severity index","Index","160","units","0","v44312655","33.3","108.18","","","","2"
"2020","Alberta [48]","2016A000248","Violent crime severity index","Index","160","units","0","v44312655","33.3","109.72","","","","2"
"2021","Alberta [48]","2016A000248","Violent crime severity index","Index","160","units","0","v44312655","33.3","112.41","","","","2"
"2000","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","-3.48","","","","2"
"2001","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","6.10","","","","2"
"2002","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","-3.53","","","","2"
"2003","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","6.22","","","","2"
"2004","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","-2.64","","","","2"
"2005","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","4.88","","","","2"
"2006","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","-1.98","","","","2"
"2007","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","1.85","","","","2"
"2008","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","4.25","","","","2"
"2009","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","-5.09","","","","2"
"2010","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","-7.79","","","","2"
"2011","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","-3.57","","","","2"
"2012","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","-6.13","","","","2"
"2013","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","-3.99","","","","2"
"2014","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","2.10","","","","2"
"2015","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","13.52","","","","2"
"2016","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","-6.08","","","","2"
"2017","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","6.10","","","","2"
"2018","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","0.95","","","","2"
"2019","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","8.72","","","","2"
"2020","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","1.42","","","","2"
"2021","Alberta [48]","2016A000248","Percent change in violent crime severity index","Percent","239","units","0","v44312656","33.4","2.45","","","","2"
"2000","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","116.75","","","","2"
"2001","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","119.33","","","","2"
"2002","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","122.76","","","","2"
"2003","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","132.23","","","","2"
"2004","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","132.26","","","","2"
"2005","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","127.36","","","","2"
"2006","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","119.41","","","","2"
"2007","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","117.01","","","","2"
"2008","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","111.93","","","","2"
"2009","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","105.25","","","","2"
"2010","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","98.18","","","","2"
"2011","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","84.74","","","","2"
"2012","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","84.94","","","","2"
"2013","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","85.13","","","","2"
"2014","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","87.52","","","","2"
"2015","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","106.31","","","","2"
"2016","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","110.45","","","","2"
"2017","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","116.65","","","","2"
"2018","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","118.48","","","","2"
"2019","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","124.17","","","","2"
"2020","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","108.08","","","","2"
"2021","Alberta [48]","2016A000248","Non-violent crime severity index","Index","160","units","0","v44312657","33.5","97.14","","","","2"
"2000","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","-7.17","","","","2"
"2001","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","2.21","","","","2"
"2002","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","2.87","","","","2"
