"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","London, Ontario [35555]","2021A003535555","Non-violent crime severity index","Index","160","units","0","v44312597","23.5","71.02","","","","2"
"2017","London, Ontario [35555]","2021A003535555","Non-violent crime severity index","Index","160","units","0","v44312597","23.5","74.42","","","","2"
"2018","London, Ontario [35555]","2021A003535555","Non-violent crime severity index","Index","160","units","0","v44312597","23.5","81.24","","","","2"
"2019","London, Ontario [35555]","2021A003535555","Non-violent crime severity index","Index","160","units","0","v44312597","23.5","79.84","","","","2"
"2020","London, Ontario [35555]","2021A003535555","Non-violent crime severity index","Index","160","units","0","v44312597","23.5","76.79","","","","2"
"2021","London, Ontario [35555]","2021A003535555","Non-violent crime severity index","Index","160","units","0","v44312597","23.5","75.32","","","","2"
"2000","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","0.87","","","","2"
"2001","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","-8.96","","","","2"
"2002","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","-1.19","","","","2"
"2003","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","-2.71","","","","2"
"2004","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","-10.28","","","","2"
"2005","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","1.89","","","","2"
"2006","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","9.50","","","","2"
"2007","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","-11.56","","","","2"
"2008","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","-4.84","","","","2"
"2009","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","3.18","","","","2"
"2010","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","-8.94","","","","2"
"2011","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","-4.69","","","","2"
"2012","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","-4.11","","","","2"
"2013","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","-10.06","","","","2"
"2014","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","2.38","","","","2"
"2015","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","-5.43","","","","2"
"2016","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","2.76","","","","2"
"2017","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","4.79","","","","2"
"2018","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","9.16","","","","2"
"2019","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","-1.72","","","","2"
"2020","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","-3.82","","","","2"
"2021","London, Ontario [35555]","2021A003535555","Percent change in non-violent crime severity index","Percent","239","units","0","v44312598","23.6","-1.91","","","","2"
"2000","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2001","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2002","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2003","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2004","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2005","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2006","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","0.00","","","","2"
"2007","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","0.00","","","","2"
"2008","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","0.00","","","","2"
"2009","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","0.00","","","","2"
"2010","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","0.00","","","","2"
"2011","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2012","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2013","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2014","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2015","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2016","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2017","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2018","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2019","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2020","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2021","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"2006","London, Ontario [35555]","2021A003535555","Percent change in youth crime severity index","Percent","239","units","0","v87984912","23.8","0.00","","","","2"
