"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in crime severity index","Percent","239","units","0","v44312606","25.2","5.76","","","","2"
"2019","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in crime severity index","Percent","239","units","0","v44312606","25.2","3.22","","","","2"
"2020","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in crime severity index","Percent","239","units","0","v44312606","25.2","6.96","","","","2"
"2021","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in crime severity index","Percent","239","units","0","v44312606","25.2","-4.30","","","","2"
"2000","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","70.32","","","","2"
"2001","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","86.84","","","","2"
"2002","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","74.73","","","","2"
"2003","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","61.38","","","","2"
"2004","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","56.56","","","","2"
"2005","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","75.58","","","","2"
"2006","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","94.03","","","","2"
"2007","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","91.38","","","","2"
"2008","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","75.12","","","","2"
"2009","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","98.29","","","","2"
"2010","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","84.92","","","","2"
"2011","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","78.44","","","","2"
"2012","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","74.68","","","","2"
"2013","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","65.93","","","","2"
"2014","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","63.95","","","","2"
"2015","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","64.49","","","","2"
"2016","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","62.53","","","","2"
"2017","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","76.90","","","","2"
"2018","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","88.92","","","","2"
"2019","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","95.32","","","","2"
"2020","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","112.47","","","","2"
"2021","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","127.15","","","","2"
"2000","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","-9.90","","","","2"
"2001","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","23.49","","","","2"
"2002","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","-13.95","","","","2"
"2003","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","-17.86","","","","2"
"2004","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","-7.85","","","","2"
"2005","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","33.63","","","","2"
"2006","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","24.41","","","","2"
"2007","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","-2.82","","","","2"
"2008","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","-17.79","","","","2"
"2009","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","30.84","","","","2"
"2010","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","-13.60","","","","2"
"2011","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","-7.63","","","","2"
"2012","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","-4.79","","","","2"
"2013","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","-11.72","","","","2"
"2014","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","-3.00","","","","2"
"2015","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","0.84","","","","2"
"2016","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","-3.04","","","","2"
"2017","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","22.98","","","","2"
"2018","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","15.63","","","","2"
"2019","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","7.20","","","","2"
"2020","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","17.99","","","","2"
"2021","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in violent crime severity index","Percent","239","units","0","v44312608","25.4","13.05","","","","2"
"2000","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","109.86","","","","2"
"2001","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","97.60","","","","2"
"2002","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","93.49","","","","2"
"2003","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","99.51","","","","2"
"2004","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","91.76","","","","2"
"2005","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","84.59","","","","2"
"2006","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","87.84","","","","2"
"2007","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","74.20","","","","2"
"2008","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","72.65","","","","2"
"2009","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","74.27","","","","2"
"2010","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","84.14","","","","2"
"2011","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","79.16","","","","2"
"2012","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","70.02","","","","2"
"2013","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","66.82","","","","2"
"2014","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","60.05","","","","2"
"2015","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","57.39","","","","2"
"2016","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","67.93","","","","2"
"2017","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","74.85","","","","2"
"2018","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","76.42","","","","2"
"2019","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","77.61","","","","2"
"2020","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","79.23","","","","2"
"2021","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","68.81","","","","2"
"2000","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","1.81","","","","2"
"2001","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","-11.16","","","","2"
"2002","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","-4.21","","","","2"
"2003","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","6.44","","","","2"
"2004","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","-7.79","","","","2"
"2005","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","-7.81","","","","2"
