"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in crime severity index","Percent","239","units","0","v44312558","17.2","-14.68","","","","2"
"2014","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in crime severity index","Percent","239","units","0","v44312558","17.2","-6.41","","","","2"
"2015","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in crime severity index","Percent","239","units","0","v44312558","17.2","1.34","","","","2"
"2016","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in crime severity index","Percent","239","units","0","v44312558","17.2","7.67","","","","2"
"2017","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in crime severity index","Percent","239","units","0","v44312558","17.2","0.50","","","","2"
"2018","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in crime severity index","Percent","239","units","0","v44312558","17.2","4.86","","","","2"
"2019","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in crime severity index","Percent","239","units","0","v44312558","17.2","3.42","","","","2"
"2020","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in crime severity index","Percent","239","units","0","v44312558","17.2","-14.86","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in crime severity index","Percent","239","units","0","v44312558","17.2","1.75","","","","2"
"2000","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","80.62","","","","2"
"2001","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","84.17","","","","2"
"2002","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","83.84","","","","2"
"2003","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","85.80","","","","2"
"2004","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","78.55","","","","2"
"2005","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","80.95","","","","2"
"2006","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","83.09","","","","2"
"2007","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","73.46","","","","2"
"2008","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","73.95","","","","2"
"2009","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","76.99","","","","2"
"2010","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","65.61","","","","2"
"2011","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","63.94","","","","2"
"2012","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","61.46","","","","2"
"2013","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","58.62","","","","2"
"2014","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","52.16","","","","2"
"2015","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","54.74","","","","2"
"2016","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","63.12","","","","2"
"2017","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","65.50","","","","2"
"2018","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","69.82","","","","2"
"2019","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","69.87","","","","2"
"2020","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","60.15","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Violent crime severity index","Index","160","units","0","v44312559","17.3","64.69","","","","2"
"2000","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in violent crime severity index","Percent","239","units","0","v44312560","17.4","-1.02","","","","2"
"2001","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in violent crime severity index","Percent","239","units","0","v44312560","17.4","4.40","","","","2"
