"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Violent crime severity index","Index","160","units","0","v44312589","22.3","59.66","","","","2"
"2017","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Violent crime severity index","Index","160","units","0","v44312589","22.3","73.15","","","","2"
"2018","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Violent crime severity index","Index","160","units","0","v44312589","22.3","80.16","","","","2"
"2019","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Violent crime severity index","Index","160","units","0","v44312589","22.3","88.04","","","","2"
"2020","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Violent crime severity index","Index","160","units","0","v44312589","22.3","85.19","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Violent crime severity index","Index","160","units","0","v44312589","22.3","86.59","","","","2"
"2000","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","8.59","","","","2"
"2001","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","-12.64","","","","2"
"2002","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","-6.06","","","","2"
"2003","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","3.59","","","","2"
"2004","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","28.11","","","","2"
"2005","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","-13.72","","","","2"
"2006","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","16.58","","","","2"
"2007","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","-7.37","","","","2"
"2008","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","-8.81","","","","2"
"2009","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","7.73","","","","2"
"2010","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","6.55","","","","2"
"2011","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","1.88","","","","2"
"2012","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","-13.22","","","","2"
"2013","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","-6.84","","","","2"
"2014","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","-10.86","","","","2"
"2015","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","7.56","","","","2"
"2016","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","7.57","","","","2"
"2017","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","22.61","","","","2"
"2018","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","9.58","","","","2"
"2019","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","9.83","","","","2"
"2020","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","-3.24","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","1.64","","","","2"
"2000","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","95.37","","","","2"
"2001","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","89.25","","","","2"
"2002","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","91.47","","","","2"
"2003","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","86.80","","","","2"
"2004","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","88.71","","","","2"
"2005","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","84.51","","","","2"
"2006","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","82.49","","","","2"
"2007","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","73.15","","","","2"
"2008","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","72.33","","","","2"
"2009","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","77.94","","","","2"
"2010","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","68.19","","","","2"
"2011","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","61.24","","","","2"
"2012","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","58.41","","","","2"
"2013","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","57.33","","","","2"
"2014","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","57.24","","","","2"
"2015","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","62.33","","","","2"
"2016","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","61.04","","","","2"
"2017","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","68.02","","","","2"
