"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Toronto, Ontario [35535]","2021A003535535","Violent crime severity index","Index","160","units","0","v44312571","19.3","73.44","","","","2"
"2018","Toronto, Ontario [35535]","2021A003535535","Violent crime severity index","Index","160","units","0","v44312571","19.3","79.01","","","","2"
"2019","Toronto, Ontario [35535]","2021A003535535","Violent crime severity index","Index","160","units","0","v44312571","19.3","77.91","","","","2"
"2020","Toronto, Ontario [35535]","2021A003535535","Violent crime severity index","Index","160","units","0","v44312571","19.3","66.23","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Violent crime severity index","Index","160","units","0","v44312571","19.3","65.01","","","","2"
"2000","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","3.69","","","","2"
"2001","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","2.18","","","","2"
"2002","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","-4.15","","","","2"
"2003","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","0.02","","","","2"
"2004","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","-4.23","","","","2"
"2005","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","6.86","","","","2"
"2006","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","2.43","","","","2"
"2007","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","2.86","","","","2"
"2008","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","-4.83","","","","2"
"2009","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","-2.07","","","","2"
"2010","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","-6.49","","","","2"
"2011","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","-7.13","","","","2"
"2012","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","-5.41","","","","2"
"2013","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","-14.09","","","","2"
"2014","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","-6.16","","","","2"
"2015","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","2.98","","","","2"
"2016","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","7.52","","","","2"
"2017","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","3.96","","","","2"
"2018","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","7.58","","","","2"
"2019","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","-1.39","","","","2"
"2020","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","-14.99","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Percent change in violent crime severity index","Percent","239","units","0","v44312572","19.4","-1.84","","","","2"
"2000","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","71.84","","","","2"
"2001","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","72.36","","","","2"
"2002","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","71.88","","","","2"
"2003","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","69.77","","","","2"
"2004","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","64.82","","","","2"
"2005","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","61.91","","","","2"
"2006","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","62.72","","","","2"
"2007","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","58.19","","","","2"
"2008","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","54.94","","","","2"
"2009","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","51.99","","","","2"
