"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-01","Alberta","2016A000248","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064510","10.1.1.1.1.1","3428.3","","","","1"
"2019-01","Alberta","2016A000248","Population","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064537","10.1.1.2.1.1","515.2","","","","1"
"2019-01","Alberta","2016A000248","Population","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064618","10.1.1.5.1.1","2913.1","","","","1"
"2019-01","Alberta","2016A000248","Population","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064645","10.1.1.6.1.1","1844.1","","","","1"
"2019-01","Alberta","2016A000248","Population","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064672","10.1.1.7.1.1","1069.0","","","","1"
"2019-01","Alberta","2016A000248","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064511","10.2.1.1.1.1","2457.2","","","","1"
"2019-01","Alberta","2016A000248","Labour force","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064538","10.2.1.2.1.1","330.9","","","","1"
"2019-01","Alberta","2016A000248","Labour force","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064619","10.2.1.5.1.1","2126.3","","","","1"
"2019-01","Alberta","2016A000248","Labour force","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064646","10.2.1.6.1.1","1638.9","","","","1"
"2019-01","Alberta","2016A000248","Labour force","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064673","10.2.1.7.1.1","487.4","","","","1"
"2019-01","Alberta","2016A000248","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064512","10.3.1.1.1.1","2294.5","","","","1"
