"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-10","Canada","2016A000011124","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062809","1.1.1.1.1.1","30842.5","","","","1"
"2019-10","Canada","2016A000011124","Population","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062836","1.1.1.2.1.1","4490.8","","","","1"
"2019-10","Canada","2016A000011124","Population","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062917","1.1.1.5.1.1","26351.7","","","","1"
"2019-10","Canada","2016A000011124","Population","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062944","1.1.1.6.1.1","14820.4","","","","1"
"2019-10","Canada","2016A000011124","Population","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062971","1.1.1.7.1.1","11531.3","","","","1"
"2019-10","Canada","2016A000011124","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062810","1.2.1.1.1.1","20318.1","","","","1"
"2019-10","Canada","2016A000011124","Labour force","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062837","1.2.1.2.1.1","2949.3","","","","1"
"2019-10","Canada","2016A000011124","Labour force","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062918","1.2.1.5.1.1","17368.8","","","","1"
"2019-10","Canada","2016A000011124","Labour force","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062945","1.2.1.6.1.1","12950.2","","","","1"
"2019-10","Canada","2016A000011124","Labour force","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062972","1.2.1.7.1.1","4418.6","","","","1"
"2019-10","Canada","2016A000011124","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062811","1.3.1.1.1.1","19174.3","","","","1"
"2019-10","Canada","2016A000011124","Employment","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062838","1.3.1.2.1.1","2622.0","","","","1"
"2019-10","Canada","2016A000011124","Employment","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062919","1.3.1.5.1.1","16552.3","","","","1"
"2019-10","Canada","2016A000011124","Employment","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062946","1.3.1.6.1.1","12347.6","","","","1"
"2019-10","Canada","2016A000011124","Employment","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062973","1.3.1.7.1.1","4204.7","","","","1"
"2019-10","Canada","2016A000011124","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062812","1.4.1.1.1.1","15536.8","","","","1"
"2019-10","Canada","2016A000011124","Full-time employment","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062839","1.4.1.2.1.1","1332.6","","","","1"
"2019-10","Canada","2016A000011124","Full-time employment","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062920","1.4.1.5.1.1","14204.2","","","","1"
"2019-10","Canada","2016A000011124","Full-time employment","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062947","1.4.1.6.1.1","10963.1","","","","1"
"2019-10","Canada","2016A000011124","Full-time employment","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062974","1.4.1.7.1.1","3241.1","","","","1"
"2019-10","Canada","2016A000011124","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062813","1.5.1.1.1.1","3637.4","","","","1"
"2019-10","Canada","2016A000011124","Part-time employment ","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062840","1.5.1.2.1.1","1289.4","","","","1"
"2019-10","Canada","2016A000011124","Part-time employment ","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062921","1.5.1.5.1.1","2348.1","","","","1"
"2019-10","Canada","2016A000011124","Part-time employment ","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062948","1.5.1.6.1.1","1384.5","","","","1"
"2019-10","Canada","2016A000011124","Part-time employment ","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062975","1.5.1.7.1.1","963.6","","","","1"
"2019-10","Canada","2016A000011124","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062814","1.6.1.1.1.1","1143.8","","","","1"
"2019-10","Canada","2016A000011124","Unemployment","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062841","1.6.1.2.1.1","327.4","","","","1"
"2019-10","Canada","2016A000011124","Unemployment","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062922","1.6.1.5.1.1","816.5","","","","1"
"2019-10","Canada","2016A000011124","Unemployment","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062949","1.6.1.6.1.1","602.6","","","","1"
"2019-10","Canada","2016A000011124","Unemployment","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062976","1.6.1.7.1.1","213.9","","","","1"
"2019-10","Canada","2016A000011124","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062815","1.7.1.1.1.1","5.6","","","","1"
"2019-10","Canada","2016A000011124","Unemployment rate","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062842","1.7.1.2.1.1","11.1","","","","1"
"2019-10","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062923","1.7.1.5.1.1","4.7","","","","1"
"2019-10","Canada","2016A000011124","Unemployment rate","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062950","1.7.1.6.1.1","4.7","","","","1"
"2019-10","Canada","2016A000011124","Unemployment rate","Both sexes","55 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062977","1.7.1.7.1.1","4.8","","","","1"
"2019-10","Canada","2016A000011124","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062816","1.8.1.1.1.1","65.9","","","","1"
