"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-01","Canada","2016A000011124","Unemployment rate","Both sexes","55 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062977","1.7.1.7.1.1","6.1","","","","1"
"2017-01","Canada","2016A000011124","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062816","1.8.1.1.1.1","66.1","","","","1"
"2017-01","Canada","2016A000011124","Participation rate","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062843","1.8.1.2.1.1","65.7","","","","1"
"2017-01","Canada","2016A000011124","Participation rate","Both sexes","25 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062924","1.8.1.5.1.1","66.2","","","","1"
"2017-01","Canada","2016A000011124","Participation rate","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062951","1.8.1.6.1.1","87.1","","","","1"
"2017-01","Canada","2016A000011124","Participation rate","Both sexes","55 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062978","1.8.1.7.1.1","37.7","","","","1"
"2017-01","Canada","2016A000011124","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062817","1.9.1.1.1.1","61.6","","","","1"
"2017-01","Canada","2016A000011124","Employment rate","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062844","1.9.1.2.1.1","57.4","","","","1"
"2017-01","Canada","2016A000011124","Employment rate","Both sexes","25 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062925","1.9.1.5.1.1","62.3","","","","1"
"2017-01","Canada","2016A000011124","Employment rate","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062952","1.9.1.6.1.1","82.1","","","","1"
"2017-01","Canada","2016A000011124","Employment rate","Both sexes","55 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062979","1.9.1.7.1.1","35.4","","","","1"


