"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","Canada","2016A000011124","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062809","1.1.1.1.1.1","31546.7","","","","1"
"2022-01","Canada","2016A000011124","Population","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062836","1.1.1.2.1.1","4456.8","","","","1"
"2022-01","Canada","2016A000011124","Population","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062917","1.1.1.5.1.1","27090.0","","","","1"
"2022-01","Canada","2016A000011124","Population","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062944","1.1.1.6.1.1","15017.3","","","","1"
"2022-01","Canada","2016A000011124","Population","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062971","1.1.1.7.1.1","12072.7","","","","1"
"2022-01","Canada","2016A000011124","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062810","1.2.1.1.1.1","20624.0","","","","1"
"2022-01","Canada","2016A000011124","Labour force","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062837","1.2.1.2.1.1","2877.8","","","","1"
"2022-01","Canada","2016A000011124","Labour force","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062918","1.2.1.5.1.1","17746.2","","","","1"
"2022-01","Canada","2016A000011124","Labour force","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062945","1.2.1.6.1.1","13269.7","","","","1"
"2022-01","Canada","2016A000011124","Labour force","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062972","1.2.1.7.1.1","4476.4","","","","1"
"2022-01","Canada","2016A000011124","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062811","1.3.1.1.1.1","19286.0","","","","1"
"2022-01","Canada","2016A000011124","Employment","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062838","1.3.1.2.1.1","2518.8","","","","1"
"2022-01","Canada","2016A000011124","Employment","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062919","1.3.1.5.1.1","16767.2","","","","1"
"2022-01","Canada","2016A000011124","Employment","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062946","1.3.1.6.1.1","12579.2","","","","1"
"2022-01","Canada","2016A000011124","Employment","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062973","1.3.1.7.1.1","4188.0","","","","1"
"2022-01","Canada","2016A000011124","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062812","1.4.1.1.1.1","15845.5","","","","1"
"2022-01","Canada","2016A000011124","Full-time employment","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062839","1.4.1.2.1.1","1299.1","","","","1"
"2022-01","Canada","2016A000011124","Full-time employment","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062920","1.4.1.5.1.1","14546.3","","","","1"
"2022-01","Canada","2016A000011124","Full-time employment","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062947","1.4.1.6.1.1","11295.4","","","","1"
"2022-01","Canada","2016A000011124","Full-time employment","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062974","1.4.1.7.1.1","3250.9","","","","1"
"2022-01","Canada","2016A000011124","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062813","1.5.1.1.1.1","3440.5","","","","1"
"2022-01","Canada","2016A000011124","Part-time employment ","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062840","1.5.1.2.1.1","1219.7","","","","1"
"2022-01","Canada","2016A000011124","Part-time employment ","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062921","1.5.1.5.1.1","2220.8","","","","1"
"2022-01","Canada","2016A000011124","Part-time employment ","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062948","1.5.1.6.1.1","1283.8","","","","1"
"2022-01","Canada","2016A000011124","Part-time employment ","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062975","1.5.1.7.1.1","937.1","","","","1"
"2022-01","Canada","2016A000011124","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062814","1.6.1.1.1.1","1338.0","","","","1"
"2022-01","Canada","2016A000011124","Unemployment","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062841","1.6.1.2.1.1","359.0","","","","1"
"2022-01","Canada","2016A000011124","Unemployment","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062922","1.6.1.5.1.1","979.0","","","","1"
"2022-01","Canada","2016A000011124","Unemployment","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062949","1.6.1.6.1.1","690.5","","","","1"
"2022-01","Canada","2016A000011124","Unemployment","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062976","1.6.1.7.1.1","288.5","","","","1"
"2022-01","Canada","2016A000011124","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062815","1.7.1.1.1.1","6.5","","","","1"
"2022-01","Canada","2016A000011124","Unemployment rate","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062842","1.7.1.2.1.1","12.5","","","","1"
"2022-01","Canada","2016A000011124","Unemployment rate","Both sexes","25 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2062923","1.7.1.5.1.1","5.5","","","","1"
