"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-01","Quebec","2016A000224","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063754","6.1.1.1.1.1","7081.0","","","","1"
"2021-01","Quebec","2016A000224","Population","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063781","6.1.1.2.1.1","908.5","","","","1"
"2021-01","Quebec","2016A000224","Population","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063862","6.1.1.5.1.1","6172.4","","","","1"
"2021-01","Quebec","2016A000224","Population","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063889","6.1.1.6.1.1","3285.3","","","","1"
"2021-01","Quebec","2016A000224","Population","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063916","6.1.1.7.1.1","2887.2","","","","1"
"2021-01","Quebec","2016A000224","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063755","6.2.1.1.1.1","4482.5","","","","1"
"2021-01","Quebec","2016A000224","Labour force","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063782","6.2.1.2.1.1","594.1","","","","1"
"2021-01","Quebec","2016A000224","Labour force","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063863","6.2.1.5.1.1","3888.4","","","","1"
"2021-01","Quebec","2016A000224","Labour force","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063890","6.2.1.6.1.1","2919.2","","","","1"
"2021-01","Quebec","2016A000224","Labour force","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063917","6.2.1.7.1.1","969.2","","","","1"
"2021-01","Quebec","2016A000224","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063756","6.3.1.1.1.1","4109.3","","","","1"
"2021-01","Quebec","2016A000224","Employment","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063783","6.3.1.2.1.1","493.9","","","","1"
"2021-01","Quebec","2016A000224","Employment","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063864","6.3.1.5.1.1","3615.4","","","","1"
"2021-01","Quebec","2016A000224","Employment","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063891","6.3.1.6.1.1","2724.8","","","","1"
"2021-01","Quebec","2016A000224","Employment","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063918","6.3.1.7.1.1","890.6","","","","1"
"2021-01","Quebec","2016A000224","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063757","6.4.1.1.1.1","3434.3","","","","1"
"2021-01","Quebec","2016A000224","Full-time employment","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063784","6.4.1.2.1.1","243.9","","","","1"
"2021-01","Quebec","2016A000224","Full-time employment","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063865","6.4.1.5.1.1","3190.4","","","","1"
"2021-01","Quebec","2016A000224","Full-time employment","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063892","6.4.1.6.1.1","2483.0","","","","1"
"2021-01","Quebec","2016A000224","Full-time employment","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063919","6.4.1.7.1.1","707.4","","","","1"
"2021-01","Quebec","2016A000224","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063758","6.5.1.1.1.1","675.0","","","","1"
"2021-01","Quebec","2016A000224","Part-time employment ","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063785","6.5.1.2.1.1","249.9","","","","1"
"2021-01","Quebec","2016A000224","Part-time employment ","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063866","6.5.1.5.1.1","425.0","","","","1"
"2021-01","Quebec","2016A000224","Part-time employment ","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063893","6.5.1.6.1.1","241.8","","","","1"
"2021-01","Quebec","2016A000224","Part-time employment ","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063920","6.5.1.7.1.1","183.2","","","","1"
"2021-01","Quebec","2016A000224","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063759","6.6.1.1.1.1","373.2","","","","1"
"2021-01","Quebec","2016A000224","Unemployment","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063786","6.6.1.2.1.1","100.2","","","","1"
"2021-01","Quebec","2016A000224","Unemployment","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063867","6.6.1.5.1.1","273.0","","","","1"
"2021-01","Quebec","2016A000224","Unemployment","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063894","6.6.1.6.1.1","194.4","","","","1"
"2021-01","Quebec","2016A000224","Unemployment","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063921","6.6.1.7.1.1","78.6","","","","1"
"2021-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063760","6.7.1.1.1.1","8.3","","","","1"
"2021-01","Quebec","2016A000224","Unemployment rate","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063787","6.7.1.2.1.1","16.9","","","","1"
"2021-01","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063868","6.7.1.5.1.1","7.0","","","","1"
"2021-01","Quebec","2016A000224","Unemployment rate","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063895","6.7.1.6.1.1","6.7","","","","1"
"2021-01","Quebec","2016A000224","Unemployment rate","Both sexes","55 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063922","6.7.1.7.1.1","8.1","","","","1"
"2021-01","Quebec","2016A000224","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063761","6.8.1.1.1.1","63.3","","","","1"
"2021-01","Quebec","2016A000224","Participation rate","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063788","6.8.1.2.1.1","65.4","","","","1"
"2021-01","Quebec","2016A000224","Participation rate","Both sexes","25 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063869","6.8.1.5.1.1","63.0","","","","1"
