"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-07","British Columbia","2016A000259","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064699","11.1.1.1.1.1","4430.2","","","","1"
"2022-07","British Columbia","2016A000259","Population","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064726","11.1.1.2.1.1","601.5","","","","1"
"2022-07","British Columbia","2016A000259","Population","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064807","11.1.1.5.1.1","3828.7","","","","1"
"2022-07","British Columbia","2016A000259","Population","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064834","11.1.1.6.1.1","2103.0","","","","1"
"2022-07","British Columbia","2016A000259","Population","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064861","11.1.1.7.1.1","1725.7","","","","1"
"2022-07","British Columbia","2016A000259","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064700","11.2.1.1.1.1","2884.5","","","","1"
"2022-07","British Columbia","2016A000259","Labour force","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064727","11.2.1.2.1.1","399.9","","","","1"
"2022-07","British Columbia","2016A000259","Labour force","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064808","11.2.1.5.1.1","2484.5","","","","1"
"2022-07","British Columbia","2016A000259","Labour force","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064835","11.2.1.6.1.1","1855.5","","","","1"
"2022-07","British Columbia","2016A000259","Labour force","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064862","11.2.1.7.1.1","629.1","","","","1"
"2022-07","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2753.8","","","","1"
"2022-07","British Columbia","2016A000259","Employment","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064728","11.3.1.2.1.1","368.2","","","","1"
"2022-07","British Columbia","2016A000259","Employment","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064809","11.3.1.5.1.1","2385.5","","","","1"
"2022-07","British Columbia","2016A000259","Employment","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064836","11.3.1.6.1.1","1779.7","","","","1"
"2022-07","British Columbia","2016A000259","Employment","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064863","11.3.1.7.1.1","605.8","","","","1"
"2022-07","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","2199.7","","","","1"
"2022-07","British Columbia","2016A000259","Full-time employment","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064729","11.4.1.2.1.1","184.2","","","","1"
"2022-07","British Columbia","2016A000259","Full-time employment","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064810","11.4.1.5.1.1","2015.5","","","","1"
"2022-07","British Columbia","2016A000259","Full-time employment","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064837","11.4.1.6.1.1","1554.4","","","","1"
"2022-07","British Columbia","2016A000259","Full-time employment","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064864","11.4.1.7.1.1","461.1","","","","1"
"2022-07","British Columbia","2016A000259","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064703","11.5.1.1.1.1","554.1","","","","1"
"2022-07","British Columbia","2016A000259","Part-time employment ","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064730","11.5.1.2.1.1","184.1","","","","1"
"2022-07","British Columbia","2016A000259","Part-time employment ","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064811","11.5.1.5.1.1","370.0","","","","1"
"2022-07","British Columbia","2016A000259","Part-time employment ","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064838","11.5.1.6.1.1","225.3","","","","1"
"2022-07","British Columbia","2016A000259","Part-time employment ","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064865","11.5.1.7.1.1","144.7","","","","1"
"2022-07","British Columbia","2016A000259","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064704","11.6.1.1.1.1","130.7","","","","1"
"2022-07","British Columbia","2016A000259","Unemployment","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064731","11.6.1.2.1.1","31.7","","","","1"
"2022-07","British Columbia","2016A000259","Unemployment","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064812","11.6.1.5.1.1","99.0","","","","1"
"2022-07","British Columbia","2016A000259","Unemployment","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064839","11.6.1.6.1.1","75.7","","","","1"
